specimen_id,adaptation,avg_isi,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,input_resistance_mohm,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,ri,sag,slow_trough_t_long_square,slow_trough_t_ramp,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_v_ramp,slow_trough_v_short_square,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest,transgenic_line,reporter_status,height,binary_neuron
486054618,,,0.0142857217,1.14641,9.6322,1.02674125,-48.1562538147,-48.8645858765,-54.8437519073,110.686928,0.07963,1.138785,9.6253183333,1.023585,21.1562519073,27.3750006358,37.085940361,88.4374603629,0.0902357399,1.17575,9.6570966667,1.21939,-51.7500038147,-54.6041679382,-80.0000019073,410,215.125,0,1.137935,9.62464,1.0230775,-32.8125038147,-33.7187512716,-54.226565361,1.17575,9.6570966667,1.21939,-51.7500038147,-54.6041679382,-80.0000019073,3.0574027285,3.412593841,3.8352392928,-89,-79.6286087036,Rbp4-Cre_KL100,cre reporter positive,91.9296922684,Excitatory
486352114,0.1071103008,10.97,0.9769041818,1.036345,11.9573316667,1.0239366667,-64.03125,-55.5625038147,-64.3437525431,166.71384,0.0081,1.035485,11.9560283333,1.0230266667,19.1250019073,8.7500004768,22.0312506358,135.1562142372,0.0549155772,1.79585,,1.6269166667,-46.1562538147,,-76.8333384196,170,273.375,469.9999694824,1.035165,11.9554983333,1.02274,-39.65625,-32.104168574,-43.2916704814,1.036395,11.9574533333,1.6269166667,-64.0625076294,-55.6666704814,-76.8333384196,1.4716980682,1.1458653359,1.6005724485,-90.9062576294,-76.0302276611,Sst-IRES-Cre,cre reporter positive,86.3750031789,Inhibitory
321016044,0.0009956369,13.9058333333,0.8066667084,1.14671,16.2125883333,1.0241125,-52.9062538147,-52.5833346049,-60.125,159.05984,0.067455,1.145955,16.211815,1.02342,4.2812504768,5.1770833333,9.890625,97.3437875509,0.0529963411,,,1.5300075,,,-76.28125,390,379.7916666667,0,1.14565,16.2114733333,1.023165,-33.03125,-30.9062512716,-46.703125,1.146725,16.2126316667,1.5300075,-52.96875,-52.6875012716,-76.28125,1.266971555,1.1346505808,1.4241640916,-86.8125,-76.27368927,Pvalb-IRES-Cre,cre reporter positive,70.015625,Inhibitory
570924514,0.0127488292,28.4623529412,0.4648026267,1.09126,2.12318,1.02452,-54.5312538147,-53.6041704814,-55.3802108765,543.598592,0.01408,1.08972,2.12144,1.0232466667,34.9062538147,39.3229179382,38.8385429382,284.5313549042,0.0898909867,1.10346,2.1392066667,1.6356633333,-57.4375,-58.0625025431,-72.3750025431,29.9999980927,27.5416666667,249.9999847412,1.08932,2.1210333333,1.02292,-40.6250038147,-38.864587148,-41.979168574,1.10346,2.1392066667,1.6356633333,-57.4375,-58.0625025431,-72.3750025431,2.974747245,3.1951699454,2.9407740492,-100.40625,-71.9364929199,Vip-IRES-Cre,cre reporter positive,94.2187538147,Inhibitory
567029686,0.0519230769,31.2,0.5515384615,1.07392,,1.0255257143,-51.7187538147,,-54.4642873492,211.252736,0.01816,1.0715,,1.0234714286,1.8125001192,,5.066964422,246.8749880791,0.0350371227,1.07766,,1.4024457143,-52.6250038147,,-60.6741109576,50,,320,1.07098,,1.0230285714,-37.09375,,-38.7589307513,1.07766,,1.4024457143,-52.6250038147,,-60.6741109576,1.8556792108,,1.986214757,-85.7500076294,-60.2238769531,Nkx2-1-CreERT2,cre reporter positive,59.5312517711,Inhibitory
475542907,,6.875,0.1696813217,1.08342,5.7529666667,1.024289,-62.1875038147,-53.8437512716,-61.9812538147,207.736224,0.02521,1.08257,5.7519883333,1.023485,28.8437519073,21.5312519073,28.8562519073,145.1563686132,0.0237218123,1.285585,5.7625666667,1.403842,-57.65625,-55.8437525431,-71.9812545776,110,118.2916666667,570,1.08215,5.7515866667,1.02311,-43.875,-37.6875012716,-46.8500038147,1.083455,5.7625666667,1.403842,-62.3125038147,-55.8437525431,-71.9812545776,1.456962975,1.6265682176,1.501880568,-84.5312576294,-71.7351837158,Sst-IRES-Cre,cre reporter positive,90.837505722,Inhibitory
482692974,0.0217508024,48.4189473684,0.4329593547,1.240155,4.6593033333,1.024309,-59.4062538147,-61.6979204814,-62.8687507629,177.403792,0.029515,1.239155,4.658485,1.02333,20.1250019073,38.2083358765,30.1937503815,194.5312172174,0.0566213354,1.254885,,1.35258,-58.4062538147,,-75.8375045776,90,90.9166666667,184,1.2388,4.6581116667,1.023004,-47.0000038147,-46.739587148,-46.3375022888,1.24045,4.6594016667,1.35258,-59.7812538147,-61.864587148,-75.8375045776,1.8020318874,1.6397545951,1.7800911383,-97.0312576294,-75.5996322632,Sst-IRES-Cre,cre reporter positive,93.0625011444,Inhibitory
485490864,0.0157644677,53.7608823529,0.2291005291,1.18639,2.8789016667,1.024651,-49.0000038147,-49.0104179382,-53.8812515259,124.466544,0.03667,1.184695,2.8772016667,1.023147,34.6875,37.8020846049,33.3062534332,233.750000596,0.1304496378,1.222395,2.9197233333,1.393486,-53.1562538147,-52.3541679382,-67.7812530518,50,46.375,352,1.18419,2.8767066667,1.022756,-35.5312538147,-35.3125,-43.1062515259,1.222395,2.9197233333,1.393486,-53.1562538147,-52.3541679382,-67.7812530518,2.4433285124,2.6335965239,2.7954586564,-93.40625,-67.0954437256,Nr5a1-Cre,cre reporter positive,87.1875049591,Excitatory
561934585,0.559148265,101.44,0.0493168697,1.06568,5.4431133333,1.0253228571,-45,-46.6458358765,-54.8437532697,191.230304,0.01586,1.064,5.4413666667,1.02358,29.8125019073,32.5937512716,35.875,162.3437106609,0.0556559265,1.07574,5.4539666667,1.6530314286,-44.2187538147,-46.7395858765,-68.102684021,150,110.4999974569,489.9999694824,1.0635,5.4407933333,1.0231657143,-33.28125,-35.2395846049,-43.0892868042,1.0658,5.44644,1.6530314286,-45.0625,-46.895837148,-68.102684021,2.638843145,2.5261865435,2.8740254997,-86.09375,-67.3401947021,Vip-IRES-Cre,cre reporter positive,90.7187532697,Inhibitory
485058595,0.0132842672,44.0573809524,0.4290909091,1.140845,2.650205,1.0241725,-57.6250038147,-60.458337148,-61.4531288147,284.958944,0.0283,1.13943,2.6491533333,1.02312875,17.5625019073,37.8020846049,31.4921889305,353.5713851452,0.1389037669,1.152025,2.6650416667,1.55746875,-53.9375038147,-54.9791692098,-67.9453201294,50,40.75,410,1.13895,2.6487016667,1.02275375,-42.28125,-42.0208333333,-42.4140634537,1.140865,2.6503116667,1.55746875,-57.7187538147,-60.583337148,-67.9453201294,1.7695399557,1.70947778,1.7099853085,-99.15625,-67.0185165405,Sst-IRES-Cre,cre reporter positive,92.9453177452,Inhibitory
567320213,0.2449857033,38.42,0.3428299394,1.09482,2.3772466667,1.040945,-55.5312538147,-54.2916692098,-56.1562538147,427.492704,0.02302,1.09392,2.3763333333,1.04008,31.7500019073,33.6458333333,34.0859394073,286.7185473442,0.059021648,1.11692,2.3992466667,1.769555,-54.0312538147,-54.3437525431,-68.0781288147,50,33.9166666667,410,1.0935,2.3759,1.03968,-42.28125,-41.3229166667,-43.2734384537,1.09484,2.3918333333,1.769555,-55.5625038147,-54.6145858765,-68.0781288147,1.6549647129,1.6927255653,1.6605375694,-98.34375,-66.9790344238,Chrna2-Cre_OE25,cre reporter positive,90.242193222,Inhibitory
489887491,0.2278132432,79.89,0.0670785097,1.099515,5.4714283333,1.025371,-46.96875,-47.2812525431,-50.9187530518,115.119888,0.03829,1.09631,5.4689933333,1.023407,40.4375,44.1666666667,44.1562522888,108.437538147,0.0948032439,1.1256,5.51345,1.146741,-53.5625038147,-56.3958358765,-73.3500015259,209.9999847412,111.2083384196,939.9999389648,1.09589,5.468595,1.023047,-37.6250038147,-37.7500012716,-48.0375022888,1.1256,5.51345,1.146741,-53.5625038147,-56.3958358765,-73.3500015259,4.2140501194,4.0600973326,3.959663306,-84.9062576294,-72.2610549927,Cux2-CreERT2,cre reporter positive,95.0750053406,Excitatory
490283519,0.1110990189,149.989,0.090098575,1.2701,4.9155166667,1.02593,-45.71875,-47.0416704814,-51.7312530518,120.899968,0.08562,1.26611,4.9124666667,1.023504,32.0625,36.0937512716,37.6062507629,121.0936382413,0.0830635205,1.33147,4.9686866667,1.381116,-57.1250038147,-56.1770858765,-74.3687530518,110,97.3333333333,1130,1.2656,4.91195,1.023081,-36.28125,-37.4687525431,-49.6562530518,1.33147,4.9686866667,1.381116,-57.1250038147,-56.1770858765,-74.3687530518,3.4608120666,3.4130093983,4.0590454519,-86.8125,-73.8577346802,Scnn1a-Tg2-Cre,cre reporter positive,89.3375038147,Excitatory
481093098,-0.0131560784,88.5375,0.1654017658,1.83377,8.1056483333,1.029211,-49,-52.1145846049,-62.5125007629,162.217536,0.089955,1.828575,8.1000266667,1.023508,25.6875,30.5625012716,23.9375019073,119.3749606609,0.0418769866,1.84062,8.11407,1.204638,-52.3750038147,-55.8229204814,-77.13125,209.9999847412,177,810.0000610352,1.828145,8.099615,1.023184,-31.6250019073,-32.3541692098,-34.5687515259,1.84062,8.11407,1.204638,-52.3750038147,-55.8229204814,-77.1312515259,3.3468906987,3.5290671787,2.061820972,-89.71875,-76.1159591675,Htr3a-Cre_NO152,cre reporter positive,86.4500026703,Inhibitory
487661754,0.0828730521,113.5435714286,0.1732612056,1.156355,4.5585075,1.025144,-48.34375,-45.7031288147,-51.7062530518,157.999552,0.05755,1.154675,4.55687,1.023316,43.40625,36.8281269073,43.8687507629,196.4062452316,0.008573316,1.203015,4.5977025,1.7463,-56.5937538147,-54.2656269073,-80.7687530518,70,88.375,760,1.154215,4.5563075,1.022922,-40.21875,-35.3281269073,-48.7625007629,1.203015,4.5977025,1.7463,-56.5937538147,-54.2656269073,-80.7687530518,3.842614265,2.825120853,4.4339271843,-100.90625,-80.7700653076,Cux2-CreERT2,cre reporter positive,95.5750038147,Excitatory
521399472,0.0192024244,112.095,0.1212053575,1.328,8.6876533333,1.025776,-46.34375,-45.927087148,-50.6312515259,80.862096,0.09148,1.32524,8.6851066667,1.023576,33.5625,36.8645846049,36.2562507629,87.187461555,0.047224056,1.36154,8.7220266667,1.690548,-56.1250038147,-54.0104192098,-79.3812530518,190,191.625,1730,1.32472,8.6846,1.023132,-38.9687538147,-37.8541679382,-47.1562530518,1.36154,8.7220266667,1.690548,-56.1250038147,-54.0104192098,-79.3812530518,3.669870142,3.523345978,3.8162059802,-87.9375076294,-79.1463012695,Cux2-CreERT2,cre reporter positive,86.8875022888,Excitatory
527869035,-0.0004137585,31.9321428571,0.3918259898,1.96766,6.4476466667,1.0257166667,-50.65625,-51.5416692098,-55.0885442098,203.957264,0.0976,1.96524,6.44504,1.0235433333,18.0000019073,18.1041679382,23.723959287,147.8125303984,0.0149024744,,6.44924,1.6909566667,,-52.3541704814,-65.8802134196,160,135.625,469.9999694824,1.96474,6.44448,1.02315,-38.5000038147,-39.8437538147,-41.2083346049,1.96876,6.44924,1.6909566667,-51.0625038147,-52.3541704814,-65.8802134196,3.0231526732,3.061117843,2.4089963345,-81.5312576294,-65.2453231812,Ndnf-IRES2-dgCre,cre reporter positive,78.8125034968,Excitatory
506777471,0.0192199944,86.972,0.149388593,1.30824,4.11388,1.025152,-46.4687538147,-48.1562512716,-50.4750022888,156.43096,0.06236,1.30576,4.1114466667,1.023488,45.375,43.6458346049,47.4312515259,146.0935622454,0.0724782199,1.35272,4.1578266667,1.185196,-57.8750038147,-57.270837148,-77.3812530518,100,77.25,999.9999389648,1.30532,4.1110066667,1.02312,-34.9375,-33.1562512716,-45.7437522888,1.35272,4.1578266667,1.185196,-57.8750038147,-57.270837148,-77.3812530518,3.9566671527,3.9599770404,4.1571544154,-93.09375,-77.5240783691,Scnn1a-Tg2-Cre,cre reporter positive,97.9062538147,Excitatory
313861539,-0.0095352157,10.5101818182,1.307836218,1.023905,13.0889833333,1.023212,-64.6875,-59.3645846049,-64.5687515259,100.862056,0.00212,1.023475,13.0883916667,1.022786,21.3125019073,11.8333333333,22.5,69.062538445,0.0332983807,,,1.03299,,,-61.20625,370,301.7083333333,400,1.02324,13.0880816667,1.02257,-46.0625,-35.5104166667,-46.6750015259,1.02392,13.0889983333,1.023245,-64.78125,-59.4270858765,-64.6562522888,1.1277132372,0.9589776545,1.1292471687,-68.9062576294,-60.5382995605,Pvalb-IRES-Cre,cre reporter positive,87.0687515259,Inhibitory
482735425,0.1929643732,20.51,0.0500000039,1.08434,3.137055,1.02412625,-59.9375038147,-58.8541704814,-59.898440361,253.042464,0.032695,1.08356,3.1361833333,1.02337625,37.8125,32.135418574,35.7265644073,324.2187798023,0.1851334721,,,1.66241625,,,-72.0546894073,70,52.8749987284,270,1.083195,3.135785,1.0230425,-42.5,-39.2291679382,-45.0468769073,1.08435,3.1370816667,1.66241625,-60.0312538147,-58.927087148,-72.0546894073,1.651906629,1.5188851357,1.594395453,-98.84375,-71.4000549316,Sst-IRES-Cre,cre reporter positive,95.6250047684,Inhibitory
474652473,0.0174704844,73.1373076923,0.1713923337,1.184735,9.3752633333,1.028378,-49.53125,-54.1875025431,-65.6375015259,144.421056,0.044665,1.180345,9.369865,1.023391,18.5625019073,24.4791679382,16.6812511444,87.812460959,0.0859573483,1.18984,9.3787883333,1.149124,-52.0312538147,-55.6979192098,-77.03125,270,208.7916564941,830,1.179825,9.3694216667,1.023039,-31.40625,-34.2604166667,-36.4687515259,1.18984,9.3787883333,1.149124,-52.0312538147,-55.6979192098,-77.0312515259,3.602732745,4.1089091143,2.0049194421,-85,-76.0933303833,Htr3a-Cre_NO152,cre reporter positive,82.3187526703,Inhibitory
501940485,0.0674525337,92.256,0.1741641329,1.26484,1.9714266667,1.02524,-50.0312538147,-50.4166666667,-56.0625038147,233.522944,0.03648,1.26326,1.9698533333,1.0235333333,35.40625,41.7187512716,33.6666704814,305.9374988079,0.0182690695,1.28842,1.9878466667,1.6131066667,-52.875,-52.6875025431,-61.9062525431,29.9999980927,23.75,440,1.26276,1.96936,1.0231066667,-38.125,-37.8750025431,-42.46875,1.28842,1.9878466667,1.6131066667,-52.875,-52.6875025431,-61.9062538147,3.0127907881,3.0436094276,2.9236388379,-95.5000076294,-61.8339958191,Ctgf-T2A-dgCre,cre reporter positive,89.7291742961,Excitatory
480647923,0.0637968972,118.5857142857,0.1954545455,1.23422,3.5557183333,1.024652,-35.59375,-38.7291704814,-43.6750030518,238.875312,0.08357,1.23202,3.5538233333,1.02326,49.625,49.8020858765,52.4750038147,204.3749988079,0.1007180512,1.29769,3.6040633333,1.294076,-49.0000038147,-48.8125025431,-68.1687545776,50,63.3333320618,790,1.23165,3.553445,1.022954,-28.15625,-28.4791679382,-40.7000015259,1.29769,3.6040633333,1.294076,-49.0000038147,-48.8125025431,-68.1687545776,3.5360488039,3.5879177223,4.1332136769,-87.4375,-67.8072128296,Scnn1a-Tg2-Cre,cre reporter positive,96.1500068665,Excitatory
504635521,0.0179312507,69.5984615385,0.2283333333,1.22514,3.9928,1.02675,-52.0625038147,-52.0833333333,-55.367190361,202.98656,0.05622,1.22158,3.9896133333,1.02351,31.4687519073,42.9687512716,36.0078125,268.4150338173,0.1223601103,1.25778,4.03156,1.710095,-57.4687538147,-56.9687525431,-75.7500019073,50,74.2083333333,630,1.221,3.9890466667,1.023015,-43.40625,-46.0208358765,-43.9687509537,1.25778,4.03156,1.710095,-57.4687538147,-56.9687525431,-75.7500019073,3.6220409409,4.1051960948,3.5030218637,-101.75,-75.5874557495,Ctgf-T2A-dgCre,cre reporter positive,91.375002861,Excitatory
501848315,0.0100219639,44.6533333333,0.2898545691,1.3634,2.3763266667,1.025685,-55.90625,-55.8229204814,-57.195315361,412.559424,0.03624,1.36096,2.3740933333,1.023595,36.125,43.6770858765,34.7812519073,238.5937422514,0.020983953,1.38752,2.3904333333,1.64818,-60.0937538147,-58.7916692098,-76.2421913147,29.9999980927,33.8333333333,370,1.3604,2.3735866667,1.02313,-42.5,-40.4166679382,-45.593752861,1.38752,2.3904333333,1.64818,-60.0937538147,-58.7916692098,-76.2421913147,3.1858882212,3.5655087325,3.1797087312,-99.5000076294,-76.0615768433,Rorb-IRES2-Cre,cre reporter positive,91.9765672684,Excitatory
517647182,0.0135322099,54.3470588235,0.174864863,1.3666,2.6752066667,1.024808,-44.03125,-43.5937512716,-52.1375030518,189.824944,0.0479,1.36492,2.6736933333,1.02338,33.1875,37.5625012716,29.3375019073,237.5001162291,0.0383980758,1.41416,2.71364,1.689944,-56.875,-51.4791692098,-73.2375015259,29.9999980927,41.3333333333,620,1.36442,2.6732133333,1.022972,-34.28125,-32.8750012716,-41.8687507629,1.41416,2.71364,1.689944,-56.875,-51.4791692098,-73.2375015259,2.5249170839,2.6729266981,2.6407572563,-95.6250076294,-69.4436645508,Scnn1a-Tg2-Cre,cre reporter positive,81.4750049591,Excitatory
519220630,0.066574713,72.7015384615,0.2854599407,1.05932,4.05799,1.026092,-46.5,-47.90625,-55.9812538147,397.379712,0.01352,1.05716,4.05603,1.02368,16,25.4218759537,25.2875007629,243.9063638449,0.0763629675,1.079,,1.434804,-48.09375,,-75.1125045776,90,75.625,340,1.05668,4.05553,1.02326,-37.7812538147,-36.765625,-47.0250030518,1.079,4.05823,1.434804,-48.09375,-48.0468788147,-75.1125045776,2.9829100653,2.7337184197,2.8413088089,-99.96875,-74.2015075684,Chat-IRES-Cre-neo,cre reporter positive,81.2687545776,Inhibitory
483091812,0.1936614547,89.79125,0.1359848514,1.13254,3.6608133333,1.0263083333,-44.6250038147,-40.9583346049,-49.6041679382,205.253008,0.051915,1.12917,3.6580216667,1.0237566667,24.6562519073,27.6875012716,23.5104179382,365.0000691414,0.1433081478,1.164955,3.703135,1.822585,-49.5937538147,-51.6979192098,-78.1458333333,50,65.9583320618,730,1.12851,3.657325,1.0232083333,-37.7812538147,-31.8125019073,-42.9687512716,1.164955,3.703135,1.822585,-49.5937538147,-51.6979192098,-78.1458333333,2.9947934185,2.3765978731,2.9416857706,-98.0625076294,-76.1378860474,Rorb-IRES2-Cre,cre reporter positive,73.1145858765,Excitatory
485889190,0.0228414568,54.5728125,0.2502212679,1.13827,4.07975,1.0249375,-50.0312538147,-49.2395858765,-51.8489608765,215.524288,0.045005,1.13641,4.07784,1.0233758333,42.90625,45.2604179382,44.1145852407,135.4688704014,0.0208985545,1.15852,4.1142916667,1.612145,-55.1875,-55.6041679382,-80.7656288147,110,76.4166666667,790,1.136015,4.077455,1.0230333333,-41.6562538147,-39.2812512716,-48.3177108765,1.15852,4.1142916667,1.612145,-55.1875,-55.6041679382,-80.7656288147,3.5915440217,3.6956735029,3.8971740047,-95.5312576294,-80.2579421997,Rorb-IRES2-Cre,cre reporter positive,95.9635461171,Excitatory
488497498,0.0066701959,14.89,0.7151946726,1.09893,17.4467066667,1.02383,-58.3125,-56.2604204814,-60.8000038147,98.629136,0.012515,1.09825,17.44602,1.023229,12.40625,18.0208346049,25.1687519073,70.1562091708,0.0517433509,,,1.553059,,,-76.7875045776,370,410.625,320,1.097955,17.4456933333,1.022988,-34.78125,-32.9895858765,-45.5875015259,1.09898,17.4467416667,1.553059,-58.4062538147,-56.3541679382,-76.7875045776,1.243703443,1.2927678025,1.4943431146,-84.1250076294,-75.812461853,Pvalb-IRES-Cre,cre reporter positive,85.968755722,Inhibitory
485955227,0.2248069461,98.1166666667,0.0969737789,1.120255,4.2635375,1.02539375,-44.7812538147,-45.0156288147,-50.8906269073,281.09088,0.045665,1.11661,4.2608525,1.0234925,42.1875,44.1875,44.9453144073,164.2187833786,0.0750427693,1.15856,4.3092875,1.55035375,-53,-56.0625,-77.1015663147,130,80.9999961853,939.9999389648,1.11618,4.260425,1.02310875,-34.875,-34.3437538147,-45.250002861,1.15856,4.3092875,1.55035375,-53.0000038147,-56.0625,-77.1015663147,3.6121828153,3.3771343039,3.4264242087,-93.53125,-76.1374206543,Cux2-CreERT2,cre reporter positive,95.8359413147,Excitatory
490205998,0.1387779555,119.1921428571,0.1377540437,1.125735,5.638095,1.026055,-47.21875,-46.4270858765,-53.0437530518,130.133128,0.043765,1.12212,5.63499,1.023454,24.1562519073,31.9687525431,34.8937522888,104.8437878489,0.037169531,1.57173,5.6772083333,1.280139,-52.5625,-56.1666692098,-75.2187530518,230,115.3749949137,1060,1.121565,5.6345516667,1.023055,-41.09375,-36.3750025431,-50.0812522888,1.57173,5.6772083333,1.280139,-52.5625,-56.1666692098,-75.2187530518,3.5933688452,3.4206157545,3.3493287833,-86.4687576294,-74.8752670288,Scnn1a-Tg2-Cre,cre reporter positive,87.9375053406,Excitatory
497560724,,15.8,0.0241071428,1.07056,8.6639466667,1.02431,-62.4375038147,-57.3020846049,-63.5781269073,176.724448,0.01918,1.06958,8.6629,1.023345,36.0937538147,34.0937538147,38.5078144073,128.124922514,0.0273503903,1.49566,,1.664205,-52.8437538147,,-76.328130722,210,191.0833333333,660,1.06922,8.6625133333,1.023015,-46.1875,-41.1979192098,-48.9375038147,1.0706,8.66408,1.664205,-62.5625038147,-57.395837148,-76.328130722,1.9605306038,2.0038754016,2.1102867839,-88.90625,-75.439125061,Sst-IRES-Cre,cre reporter positive,102.0859413147,Inhibitory
329254830,0.1564699513,13.8525,0.396501182,1.040935,10.92467,1.024107,-62.4062538147,-61.9479166667,-64.2,175.045392,0.009345,1.040145,10.92386,1.023347,14.46875,19.5208346049,22.55,139.5312547684,0.1608794779,1.98142,,1.51664,-46.3750038147,,-75.1437515259,210,247.5833333333,590,1.03984,10.9235283333,1.023058,-41.21875,-34.75,-48.9500022888,1.040985,10.9246933333,1.51664,-62.5625038147,-62.0937512716,-75.1437515259,1.3888905747,1.2340279244,1.452921531,-90.71875,-74.6727905273,Sst-IRES-Cre,cre reporter positive,86.75,Inhibitory
385492488,0.0263349865,57.2909375,0.2301181056,1.220605,3.90912,1.025012,-48.71875,-49.6250012716,-50.2875007629,151.11048,0.04043,1.218545,3.9073433333,1.023476,34.75,46.9791704814,41.5375015259,228.515625,0.0570130385,1.2472,3.93586,1.418688,-57.5625,-55.8541666667,-76.4437515259,59.9999961853,72.1666666667,0,1.218095,3.906955,1.023107,-38.65625,-35.9791666667,-42.525,1.2472,3.93586,1.418688,-57.5625,-55.8541666667,-76.4437515259,3.2378645023,3.7619572503,3.6836727207,-98.25,-75.684387207,Nr5a1-Cre,cre reporter positive,91.8250022888,Excitatory
480353286,0.0360390731,110.28625,0.1212121285,1.18315,5.4278583333,1.0251,-43.6875038147,-47.3854204814,-50.9453144073,100.032672,0.073425,1.18073,5.4255933333,1.0234175,32.71875,34.4791679382,32.2031254768,115.7813295722,0.1137753576,1.235,5.4771516667,1.29507,-53.9375038147,-57.1875038147,-76.2265644073,130,110.125,1190,1.180275,5.42514,1.0230325,-37.34375,-39.4583333333,-49.0546884537,1.235,5.4771516667,1.29507,-53.9375038147,-57.1875038147,-76.2265663147,3.2048788725,3.2073752207,3.1941434863,-87.84375,-75.1748199463,Rorb-IRES2-Cre,cre reporter positive,83.1484398842,Excitatory
